Id,Station,Gender,Helmet,Location,Comments,CreatedDate,Column1,Column2,Column3,,Time
2498,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:21:11 PM,12
2499,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:21:27 PM,12
2500,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:25:33 PM,12
2501,Location 6: Campus Drive at the Stamp,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:26:33 PM,12
2502,Location 6: Campus Drive at the Stamp,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:08 PM,12
2503,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:31:54 PM,12
2504,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:32:22 PM,12
2505,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:35:50 PM,12
2506,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:40:36 PM,12
2507,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:40:43 PM,12
2508,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:41:02 PM,12
2509,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:46:07 PM,12
2510,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:46:30 PM,12
2511,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:46:41 PM,12
2512,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:50:07 PM,12
2513,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:51:30 PM,12
2514,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:51:48 PM,12
2515,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:54:31 PM,12
2516,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:09:46 PM,12
2517,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:09:55 PM,12
2518,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:10:15 PM,12
2519,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:10:43 PM,12
2520,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:10:56 PM,12
2521,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:11:06 PM,12
2522,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:11:24 PM,12
2523,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:11:54 PM,12
2524,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:11:54 PM,12
2525,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:11:58 PM,12
2526,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:12:43 PM,12
2527,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:15:21 PM,12
2528,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:15 PM,12
2529,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:18 PM,12
2530,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:23 PM,12
2531,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:45 PM,12
2532,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:52 PM,12
2533,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:56 PM,12
2534,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:17:22 PM,12
2535,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:17:26 PM,12
2536,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:17:51 PM,12
2537,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:17:57 PM,12
2538,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:18:00 PM,12
2539,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:19:47 PM,12
2540,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:20:35 PM,12
2541,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:20:43 PM,12
2542,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:20:51 PM,12
2543,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:20:54 PM,12
2544,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:21:03 PM,12
2545,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:21:15 PM,12
2546,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:21:37 PM,12
2547,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:21:45 PM,12
2548,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:22:27 PM,12
2549,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:24:55 PM,12
2550,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:24:59 PM,12
2551,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:25:22 PM,12
2552,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,,,5/5/2015 0:00,12:00:00,AM,3,12:25:30 PM,12
2553,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:25:35 PM,12
2554,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:25:40 PM,12
2555,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:26:17 PM,12
2556,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:27:38 PM,12
2557,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:27:47 PM,12
2558,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:27:53 PM,12
2559,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,,,5/5/2015 0:00,12:00:00,AM,3,12:28:11 PM,12
2560,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:11 PM,12
2561,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:21 PM,12
2562,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:21 PM,12
2563,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:26 PM,12
2564,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:30 PM,12
2565,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:33 PM,12
2566,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:51 PM,12
2567,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:54 PM,12
2568,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:29:40 PM,12
2569,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:30:12 PM,12
2570,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:31:41 PM,12
2571,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:32:32 PM,12
2572,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:33:04 PM,12
2573,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:33:09 PM,12
2574,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:35:23 PM,12
2575,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:36:50 PM,12
2576,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:36:55 PM,12
2577,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:37:51 PM,12
2578,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:39:07 PM,12
2579,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:40:59 PM,12
2580,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:41:06 PM,12
2581,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:41:20 PM,12
2582,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:42:40 PM,12
2583,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:43:18 PM,12
2584,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:44:32 PM,12
2585,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:45:42 PM,12
2586,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:46:07 PM,12
2587,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:46:29 PM,12
2588,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:46:48 PM,12
2589,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:48:08 PM,12
2590,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:48:44 PM,12
2591,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:48:53 PM,12
2592,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:49:11 PM,12
2593,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:49:14 PM,12
2594,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:49:55 PM,12
2595,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:50:38 PM,12
2596,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:51:31 PM,12
2597,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:51:40 PM,12
2598,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:51:44 PM,12
2599,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:53:29 PM,12
2600,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:53:33 PM,12
2601,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:54:29 PM,12
2602,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:54:49 PM,12
2603,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:55:32 PM,12
2604,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:55:38 PM,12
2605,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:56:35 PM,12
2606,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:57:11 PM,12
2607,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:57:47 PM,12
2608,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:05:38 PM,12
2609,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:05:43 PM,12
2610,Location 9: Campus Drive at Adelphi Road,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:06:02 PM,12
2611,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:10:42 PM,12
2612,Location 9: Campus Drive at Adelphi Road,Male,TRUE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:15:44 PM,12
2613,Location 9: Campus Drive at Adelphi Road,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:20:00 PM,12
2614,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:21:29 PM,12
2615,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:23:58 PM,12
2616,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:26:50 PM,12
2617,Location 9: Campus Drive at Adelphi Road,Female,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:27:04 PM,12
2618,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:27:12 PM,12
2619,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:27:20 PM,12
2620,Location 9: Campus Drive at Adelphi Road,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:27:28 PM,12
2621,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:29:48 PM,12
2622,Location 9: Campus Drive at Adelphi Road,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:36:11 PM,12
2623,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:37:07 PM,12
2624,Location 9: Campus Drive at Adelphi Road,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:41:16 PM,12
2625,Location 9: Campus Drive at Adelphi Road,Female,TRUE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:48:18 PM,12
2626,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:50:20 PM,12
2627,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:53:30 PM,12
2628,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:54:27 PM,12
2629,Location 9: Campus Drive at Adelphi Road,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:56:10 PM,12
2630,Location 9: Campus Drive at Adelphi Road,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:57:50 PM,12
2631,Location 9: Campus Drive at Adelphi Road,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:00:53 PM,13
2632,Location 8: Regents Drive at Lot 11b,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:07:31 PM,12
2633,Location 8: Regents Drive at Lot 11b,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:11:05 PM,12
2634,Location 8: Regents Drive at Lot 11b,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:11:10 PM,12
2635,Location 8: Regents Drive at Lot 11b,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:14:45 PM,12
2636,Location 8: Regents Drive at Lot 11b,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:10 PM,12
2637,Location 8: Regents Drive at Lot 11b,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:17:25 PM,12
2638,Location 8: Regents Drive at Lot 11b,Male,TRUE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:18:26 PM,12
2639,Location 8: Regents Drive at Lot 11b,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:18:31 PM,12
2640,Location 8: Regents Drive at Lot 11b,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:20:07 PM,12
2641,Location 8: Regents Drive at Lot 11b,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:22:05 PM,12
2642,Location 8: Regents Drive at Lot 11b,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:22:14 PM,12
2643,Location 8: Regents Drive at Lot 11b,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:30:59 PM,12
2644,Location 8: Regents Drive at Lot 11b,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:49:00 PM,12
2645,Location 8: Regents Drive at Lot 11b,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:51:42 PM,12
2646,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,11:55:28 AM,11
2647,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,11:58:10 AM,11
2648,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,11:58:34 AM,11
2649,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:00:02 PM,12
2650,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:01:02 PM,12
2651,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:04:21 PM,12
2652,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:05:58 PM,12
2653,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:06:02 PM,12
2654,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:06:06 PM,12
2655,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:06:47 PM,12
2656,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:06:54 PM,12
2657,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:07:30 PM,12
2658,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:10:51 PM,12
2659,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:11:13 PM,12
2660,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:11:16 PM,12
2661,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,,,5/5/2015 0:00,12:00:00,AM,3,12:11:46 PM,12
2662,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:14:15 PM,12
2663,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:12 PM,12
2664,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:16 PM,12
2665,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:47 PM,12
2666,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:16:51 PM,12
2667,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:17:05 PM,12
2668,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:17:09 PM,12
2669,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,,,5/5/2015 0:00,12:00:00,AM,3,12:17:33 PM,12
2670,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:17:57 PM,12
2671,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:18:04 PM,12
2672,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:20:09 PM,12
2673,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:21:03 PM,12
2674,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:21:09 PM,12
2675,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:21:44 PM,12
2676,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:23:28 PM,12
2677,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:24:33 PM,12
2678,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:24:39 PM,12
2679,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:24:58 PM,12
2680,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:25:36 PM,12
